BANE;FRA;TIL;HASTIGHET;BESKRIVELSE;start_dato;START ÅR;START MÅNED;START DAG;slutt_dato;SLUTT ÅR;DAGER;LENGDE;KATEGORI
Gjøvikbanen;116,046;116,086;40;Bruarbeider;2012-10-01;2012;;;2012-10-07;2012;7;0,2;ARBEID
Gjøvikbanen;111,94;111,97;40;Fjerning av sporveksel;2012-10-01;2012;;;2012-10-28;2012;28;0,2;ARBEID
Gjøvikbanen;122,43;122,46;40;Fjerning av sporveksel;2012-10-01;2012;;;2012-10-07;2012;7;0,2;ARBEID
Sørlandsbanen;78,298;78,34;40;Svillebytte;2012-10-01;2012;;;2012-11-04;2012;35;0,2;ARBEID
Sørlandsbanen;112,62;112,66;40;Dårlige sviller sporveksel;2012-10-01;2012;;;2012-11-25;2012;56;0,2;SVILLE
Sørlandsbanen;447,78;448,48;40;Svillebytte;2012-10-01;2012;;;2012-10-21;2012;21;0,7;ARBEID
Sørlandsbanen;70,75;70,75;10;Skinnebrudd mellom sporvekslene 4 og 17;2012-10-01;2012;;;2012-10-28;2012;28;0,2;SKINNE
Ofotbanen;33,03;33,11;20;Rasgjerde nr 3 satt ut av bruk;2012-10-01;2012;;;2012-10-07;2012;7;0,2;RAS
Ofotbanen;33,03;33,11;30;Rasgjerde nr 3 satt ut av bruk;2012-10-01;2012;;;2012-10-07;2012;7;0,2;RAS
Dovrebanen;547,95;548,1;40;Sleng i skinnegangen;2012-10-08;2012;;;2012-10-21;2012;14;0,2;SLENG
Kongsvingerbanen;40,16;40,215;40;Ujevnt spor etter bytte av stikkrenne;2012-10-08;2012;;;2012-10-21;2012;14;0,2;ARBEID
Rørosbanen;315,7;315,72;40;Svillebytte;2012-10-08;2012;;;2012-10-21;2012;14;0,2;ARBEID
Rørosbanen;495,62;495,48;30;Rasfare;2012-10-08;2012;;;2012-10-28;2012;21;0,2;RAS
Nordlandsbanen;170,85;170,95;40;Trauskift;2012-10-08;2012;;;2012-10-28;2012;21;0,2;ARBEID
Nordlandsbanen;197;197,1;40;Ustabilt spor;2012-10-08;2012;;;2012-10-28;2012;21;0,2;USTABILT SPOR
Nordlandsbanen;351,18;353,44;40;Svillebytte;2012-10-08;2012;;;2012-10-28;2012;21;2,26;ARBEID
Nordlandsbanen;413,29;413,33;50;Dårlig sikt ved plo, Solslyng;2012-10-08;2012;;;2013-09-08;2013;336;0,2;SOLSLYNG
Nordlandsbanen;469,4;469,5;40;Svillebytte;2012-10-08;2012;;;2012-11-11;2012;35;0,2;ARBEID
Nordlandsbanen;98,84;98,93;40;Undergang;2012-10-08;2012;;;2012-10-21;2012;14;0,2;ANNEN UNDERBYGGNING
Gjøvikbanen;122,43;123,56;40;Fjerning av sporveksel;2012-10-08;2012;;;2012-10-14;2012;7;1,13;ARBEID
Bergensbanen;112,8;113,8;40;Sporomlegging;2012-10-08;2012;;;2012-10-21;2012;14;1;TRAFIKK
Sørlandsbanen;64,55;64,6;40;Svillebytte;2012-10-08;2012;;;2012-11-04;2012;28;0,2;ARBEID
Sørlandsbanen;343,86;344,01;40;Bytte av brusviller;2012-10-08;2012;;;2012-12-23;2012;77;0,2;ARBEID
Sørlandsbanen;542,3;542,6;40;Sprengningsarbeider;2012-10-08;2012;;;2012-10-14;2012;7;0,3;ARBEID
Ofotbanen;33,03;33,11;20;Rasgjerde nr 3 satt ut av bruk;2012-10-08;2012;;;2012-10-14;2012;7;0,2;RAS
Ofotbanen;33,03;33,11;30;Rasgjerde nr 3 satt ut av bruk;2012-10-08;2012;;;2012-10-14;2012;7;0,2;RAS
Østfoldbanen vestre linje;131,07;131,13;40;Ustabil masse;2012-10-15;2012;;;2012-11-25;2012;42;0,2;USTABILT SPOR
Østfoldbanen vestre linje;126,38;126,44;60;Ustabil masse;2012-10-15;2012;;;2012-11-25;2012;42;0,2;USTABILT SPOR
Dovrebanen;171,95;172,05;40;Massebytte;2012-10-15;2012;;;2012-10-28;2012;14;0,2;ARBEID
Dovrebanen;101,48;101,63;40;Massebytte i sporveksel;2012-10-15;2012;;;2012-10-28;2012;14;0,2;ARBEID
Dovrebanen;174,45;174,68;40;Massebytte;2012-10-15;2012;;;2012-11-11;2012;28;0,23;ARBEID
Dovrebanen;159,75;160,1;40;Massebytte;2012-10-15;2012;;;2012-10-28;2012;14;0,35;ARBEID
Kongsvingerbanen;43,97;44,02;40;Ujevnt spor etter bytte av stikkrenne;2012-10-15;2012;;;2012-11-04;2012;21;0,2;ARBEID
Rørosbanen;271,48;271,53;40;Svillebytte;2012-10-15;2012;;;2012-10-21;2012;7;0,2;ARBEID
Nordlandsbanen;394,81;394,87;40;Dårlige sviller;2012-10-15;2012;;;2012-10-21;2012;7;0,2;SVILLE
Gjøvikbanen;122,4;123,47;40;Fjerning av sporveksel;2012-10-15;2012;;;2012-10-28;2012;14;1,07;ARBEID
Sørlandsbanen;478,3;478,45;40;Svillebytte bru;2012-10-15;2012;;;2012-12-02;2012;49;0,2;ARBEID
Bratsbergbanen;147,35;147,8;40;Svillebytte;2012-10-15;2012;;;2012-11-04;2012;21;0,45;ARBEID
Bratsbergbanen;171,7;172,05;40;Svillebytte;2012-10-15;2012;;;2012-11-18;2012;35;0,35;ARBEID
Ofotbanen;33,03;33,11;20;Rasgjerde nr 3 satt ut av bruk;2012-10-15;2012;;;2012-10-21;2012;7;0,2;RAS
Ofotbanen;33,03;33,11;30;Rasgjerde nr 3 satt ut av bruk;2012-10-15;2012;;;2012-10-21;2012;7;0,2;RAS
Dovrebanen;92,15;92,3;40;Sleng i sporet;2012-10-22;2012;;;2012-11-11;2012;21;0,2;SLENG
Dovrebanen;548,95;549,05;40;Ustabilt spor;2012-10-22;2012;;;2012-11-04;2012;14;0,2;USTABILT SPOR
Kongsvingerbanen;40,16;40,22;40;Ujevnt spor etter bytte av stikkrenne;2012-10-22;2012;;;2012-11-04;2012;14;0,2;ARBEID
Nordlandsbanen;574,11;575;40;Stikkrennearbeid;2012-10-22;2012;;;2012-10-28;2012;7;0,89;ARBEID
Nordlandsbanen;394,81;395,07;40;Dårlige sviller;2012-10-22;2012;;;2012-10-28;2012;7;0,26;SVILLE
Sørlandsbanen;447,78;449,03;40;Svillebytte;2012-10-22;2012;;;2012-11-04;2012;14;1,25;ARBEID
Hovedbanen;29,88;30,04;40;Dårlig tungeparti;2012-10-22;2012;;;2013-11-03;2013;378;0,2;SPORVEKSEL
Hovedbanen;67,09;67,79;40;Arbeider nær spor;2012-10-22;2012;;;2013-01-20;2013;91;0,7;ARBEID
Ofotbanen;33,03;33,11;30;Rasgjerde nr 3 satt ut av bruk;2012-10-22;2012;;;2012-10-28;2012;7;0,2;RAS
Ofotbanen;33,03;33,11;20;Rasgjerde nr 3 satt ut av bruk;2012-10-22;2012;;;2012-10-28;2012;7;0,2;RAS
Rørosbanen;495,48;495,62;30;Rasfare;2012-10-29;2012;;;2012-11-04;2012;7;0,2;RAS
Nordlandsbanen;353,1;353,4;40;Svillebytte;2012-10-29;2012;;;2012-11-11;2012;14;0,3;ARBEID
Nordlandsbanen;32,6;33,1;40;Arbeider på plattform;2012-10-29;2012;;;2013-10-27;2013;364;0,5;ARBEID
Ofotbanen;33,03;33,11;30;Rasgjerde nr 3 satt ut av bruk;2012-10-29;2012;;;2012-11-04;2012;7;0,2;RAS
Ofotbanen;33,03;33,11;20;Rasgjerde nr 3 satt ut av bruk;2012-10-29;2012;;;2012-11-04;2012;7;0,2;RAS
Nordlandsbanen;222,42;222,52;40;Ustabilt spor;2012-11-05;2012;;;2012-11-18;2012;14;0,2;USTABILT SPOR
Nordlandsbanen;394,81;395,07;40;Ujustert spor;2012-11-05;2012;;;2013-07-14;2013;252;0,26;UJUSTERT SPOR
Bratsbergbanen;147,35;148,8;40;Svillebytte;2012-11-05;2012;;;2012-11-25;2012;21;1,45;ARBEID
Ofotbanen;33,03;33,11;20;Rasgjerde nr 3 satt ut av bruk;2012-11-05;2012;;;2012-11-11;2012;7;0,2;RAS
Ofotbanen;33,03;33,11;30;Rasgjerde nr 3 satt ut av bruk;2012-11-05;2012;;;2012-11-11;2012;7;0,2;RAS
Dovrebanen;92,15;92,3;60;Sleng i sporet;2012-11-12;2012;;;2012-12-23;2012;42;0,2;SLENG
Dovrebanen;308,69;308,72;40;Bruarbeider;2012-11-12;2012;;;2012-11-25;2012;14;0,2;ARBEID
Dovrebanen;92,15;92,3;40;Sleng i sporet;2012-11-12;2012;;;2012-12-23;2012;42;0,2;SLENG
Dovrebanen;87,6;87,8;40;Sleng i sporet;2012-12-03;2012;;;2012-12-09;2012;7;0,2;SLENG
Gjøvikbanen;19,18;19,64;40;Skinnebrudd;2012-12-10;2012;;;2013-06-30;2013;203;0,46;SKINNE
Dovrebanen;527,8;527,9;40;Telehiv;2012-12-17;2012;;;2013-06-30;2013;196;0,2;TELEHIV
Dovrebanen;81,65;81,8;50;Dårlig spor;2012-12-17;2012;;;2013-01-13;2013;28;0,2;SPORETS TILSTAND
Dovrebanen;287,8;287,94;40;Svillebytte bru;2012-12-24;2012;;;2013-02-24;2013;63;0,2;ARBEID
Meråkerbanen;83,9;83,94;40;Vindskjevhet i spor;2012-12-24;2012;;;2013-01-20;2013;28;0,2;VINDSKJEVHET/PILHØYDE/SPORGEO
Meråkerbanen;38,27;38,29;40;Ujevnt spor;2012-12-24;2012;;;2013-06-30;2013;189;0,2;UJEVNT SPOR
Drammenbanen;29,6;29,8;40;Ustabilt spor;2012-12-24;2012;;;2012-12-30;2012;7;0,2;USTABILT SPOR
Østfoldbanen østre linje;29,6;29,8;40;Ustabilt spor;2012-12-31;2012;;;2013-06-23;2013;175;0,2;USTABILT SPOR
Dovrebanen;157,84;158,02;60;Telehiv;2013-01-14;2013;;;2013-05-19;2013;126;0,2;TELEHIV
Dovrebanen;137,95;138,05;80;Ujevnt spor;2013-01-14;2013;;;2013-09-29;2013;259;0,2;UJEVNT SPOR
Nordlandsbanen;487,1;487,2;60;Vindskjevhet i spor;2013-01-14;2013;;;2013-06-02;2013;140;0,2;VINDSKJEVHET/PILHØYDE/SPORGEO
Nordlandsbanen;677,59;678,73;60;Ujevnt spor;2013-01-14;2013;;;2013-03-31;2013;77;1,14;UJEVNT SPOR
Gjøvikbanen;122,49;122,5;40;Viken plo.;2013-01-14;2013;;;2013-11-10;2013;301;0,2;ANNET
Dovrebanen;81,65;81,8;50;Dårlig skinne-befestigelse;2013-01-21;2013;;;2013-08-25;2013;217;0,2;SKINNE
Rørosbanen;351,45;353,85;80;Belastetstrekning for nesten-påkjørsler;2013-01-21;2013;;;2013-12-29;2013;343;2,4;ARBEID
Østfoldbanen østre linje;25,52;25,53;40;Tømmertransport;2013-01-21;2013;;;2013-03-10;2013;49;0,2;TRAFIKK
Kongsvingerbanen;58,36;58,62;40;Sporarbeider;2013-01-28;2013;;;2013-02-03;2013;7;0,26;ARBEID
Nordlandsbanen;650,77;651,37;40;Telehiv;2013-01-28;2013;;;2013-06-16;2013;140;0,6;TELEHIV
Nordlandsbanen;693,46;693,62;70;Telehiv;2013-01-28;2013;;;2013-06-02;2013;126;0,2;TELEHIV
Gjøvikbanen;106,7;107,2;40;Ustabilt spor;2013-01-28;2013;;;2013-06-02;2013;126;0,5;USTABILT SPOR
Dovrebanen;143,36;143,4;40;Telehiv;2013-02-04;2013;;;2013-05-12;2013;98;0,2;TELEHIV
Dovrebanen;171,5;171,6;50;Telehiv;2013-02-04;2013;;;2013-05-05;2013;91;0,2;TELEHIV
Kongsvingerbanen;58,08;58,93;60;Sporarbeider;2013-02-04;2013;;;2013-05-19;2013;105;0,85;ARBEID
Nordlandsbanen;521,4;521,41;40;Skinnebrudd;2013-02-04;2013;;;2013-02-10;2013;7;0,2;SKINNE
Nordlandsbanen;69,46;70;40;Telehiv;2013-02-04;2013;;;2013-05-26;2013;112;0,54;TELEHIV
Nordlandsbanen;83,47;84,22;40;Telehiv;2013-02-04;2013;;;2013-05-12;2013;98;0,75;TELEHIV
Bergensbanen;217,62;217,72;60;Telekul;2013-02-04;2013;;;2013-05-26;2013;112;0,2;TELEHIV
Dovrebanen;160;160,1;40;Telehiv;2013-02-11;2013;;;2013-05-19;2013;98;0,2;TELEHIV
Vestfoldbanen;161,538;161,967;40;Rasfare;2013-02-11;2013;;;2013-02-24;2013;14;0,429;RAS
Ofotbanen;33,03;34,48;20;Ras;2013-02-11;2013;;;2013-02-17;2013;7;1,45;RAS
Ofotbanen;33,03;34,48;30;Ras;2013-02-11;2013;;;2013-02-17;2013;7;1,45;RAS
Østfoldbanen vestre linje;87,5;87,6;80;Ujevnt spor;2013-02-18;2013;;;2013-05-19;2013;91;0,2;UJEVNT SPOR
Dovrebanen;520,75;520,85;40;Telehiv;2013-02-18;2013;;;2013-06-30;2013;133;0,2;TELEHIV
Nordlandsbanen;117,8;118;80;Sleng i skinnegangen;2013-02-18;2013;;;2013-03-17;2013;28;0,2;SLENG
Bergensbanen;113,52;113,62;40;Sporets tilstand;2013-02-18;2013;;;2013-05-26;2013;98;0,2;SPORETS TILSTAND
Vestfoldbanen;129,11;129,16;40;Ujevnt spor;2013-02-18;2013;;;2013-06-02;2013;105;0,2;UJEVNT SPOR
Solørbanen;150,1;150,3;40;Telehiv/ujevnt spor;2013-02-18;2013;;;2013-06-02;2013;105;0,2;TELEHIV
Hovedbanen;0,26;1,04;40;Byggearbeider i tunnel;2013-02-18;2013;;;2013-04-21;2013;63;0,78;ARBEID
Hovedbanen;1,07;0,15;40;Byggearbeider i tunnel;2013-02-18;2013;;;2013-04-21;2013;63;0,92;ARBEID
Bergensbanen;170,65;170,75;40;Telekul;2013-02-25;2013;;;2013-03-17;2013;21;0,2;TELEHIV
Bergensbanen;386;386,55;40;Fare for setninger i sporet;2013-02-25;2013;;;2013-03-03;2013;7;0,55;SETNING
Nordlandsbanen;668,1;668,22;60;Ujevnt spor;2013-03-04;2013;;;2013-06-02;2013;91;0,2;UJEVNT SPOR
Nordlandsbanen;684,06;684,16;60;Ujevnt spor;2013-03-04;2013;;;2013-04-14;2013;42;0,2;UJEVNT SPOR
Nordlandsbanen;500,45;500,5;40;Ujevnt spor;2013-03-04;2013;;;2013-06-02;2013;91;0,2;UJEVNT SPOR
Nordlandsbanen;354;354,46;50;Vindskjevhet i spor;2013-03-04;2013;;;2013-05-19;2013;77;0,46;VINDSKJEVHET/PILHØYDE/SPORGEO
Bergensbanen;329,05;329,15;40;Telekul;2013-03-04;2013;;;2013-09-15;2013;196;0,2;TELEHIV
Meråkerbanen;47,43;47,51;40;Telehiv;2013-03-04;2013;;;2013-05-26;2013;84;0,2;TELEHIV
Meråkerbanen;87,63;87,65;40;Telehiv;2013-03-04;2013;;;2013-06-09;2013;98;0,2;TELEHIV
Drammenbanen;11,86;12,07;40;Ujevnt spor;2013-03-04;2013;;;2013-04-14;2013;42;0,21;UJEVNT SPOR
Østfoldbanen vestre linje;25,555;30,15;130;Arbeider med etablering av kabelkanal;2013-03-11;2013;;;2013-03-17;2013;7;4,595;ARBEID
Nordlandsbanen;471;471,35;30;Fare for utgliding;2013-03-11;2013;;;2013-05-19;2013;70;0,35;UTGLIDNING
Nordlandsbanen;91,78;92,19;50;Telehiv;2013-03-11;2013;;;2013-05-19;2013;70;0,41;TELEHIV
Nordlandsbanen;369;370;40;Vannføring;2013-03-11;2013;;;2013-06-30;2013;112;1;VANN/FLOM
Nordlandsbanen;200,1;200,2;60;Setninger i sporet;2013-03-11;2013;;;2013-06-02;2013;84;0,2;SETNING
Nordlandsbanen;384;387;40;Vannføring;2013-03-11;2013;;;2013-06-30;2013;112;3;VANN/FLOM
Østfoldbanen østre linje;25,17;25,25;40;Ustabilt spor;2013-03-11;2013;;;2013-06-23;2013;105;0,2;USTABILT SPOR
Drammenbanen;21,5;21,742;40;Ujevnt spor;2013-03-11;2013;;;2013-03-17;2013;7;0,242;UJEVNT SPOR
Østfoldbanen vestre linje;25,55;30,15;130;Arbeider med etablering av kabelkanal;2013-03-18;2013;;;2013-05-05;2013;49;4,6;ARBEID
Dovrebanen;149;149,12;60;Feil i sporveksel;2013-03-18;2013;;;2013-05-12;2013;56;0,2;SPORVEKSEL
Nordlandsbanen;117,8;119,3;80;Telehiv;2013-03-18;2013;;;2013-05-19;2013;63;1,5;TELEHIV
Bergensbanen;424,46;424,93;40;Telekul;2013-03-18;2013;;;2013-06-16;2013;91;0,47;TELEHIV
Meråkerbanen;82,9;83,1;40;Telehiv;2013-03-18;2013;;;2013-03-31;2013;14;0,2;TELEHIV
Drammenbanen;21,5;21,74;40;Ujevnt spor;2013-03-18;2013;;;2013-05-12;2013;56;0,24;UJEVNT SPOR
Dovrebanen;174,46;174,52;40;Feil i sporkryss;2013-03-25;2013;;;2013-04-14;2013;21;0,2;SPORVEKSEL
Dovrebanen;252,57;252,8;60;Telehiv;2013-03-25;2013;;;2013-05-26;2013;63;0,23;TELEHIV
Rørosbanen;300,1;300,5;60;Ustabilt spor;2013-03-25;2013;;;2013-06-23;2013;91;0,4;USTABILT SPOR
Bergensbanen;333,25;333,3;40;Telekul;2013-03-25;2013;;;2013-06-16;2013;84;0,2;TELEHIV
Sørlandsbanen;72,88;72,93;40;Ujevnt spor;2013-03-25;2013;;;2013-05-19;2013;56;0,2;UJEVNT SPOR
Drammenbanen;8,15;8,23;40;Nedsatt hastighet;2013-03-25;2013;;;2013-05-12;2013;49;0,2;ANNET
Dovrebanen;113,82;114;80;Ujevnt spor;2013-04-01;2013;;;2013-04-14;2013;14;0,2;UJEVNT SPOR
Kongsvingerbanen;86,91;87,81;60;Ujevnt spor;2013-04-01;2013;;;2013-04-07;2013;7;0,9;UJEVNT SPOR
Gjøvikbanen;15,85;15,95;40;Telehiv;2013-04-01;2013;;;2013-05-19;2013;49;0,2;TELEHIV
Sørlandsbanen;75,24;75,34;40;Midlertidig bru;2013-04-01;2013;;;2013-11-24;2013;238;0,2;BRO
Meråkerbanen;82,9;83,76;40;Telehiv;2013-04-01;2013;;;2013-04-07;2013;7;0,86;TELEHIV
Hovedbanen;64,45;61,55;40;Ujevnt spor;2013-04-01;2013;;;2013-04-07;2013;7;2,9;UJEVNT SPOR
Østfoldbanen vestre linje;165,13;165,33;40;Bruarbeider;2013-04-08;2013;;;2013-09-01;2013;147;0,2;ARBEID
Østfoldbanen vestre linje;74,6;74,8;80;Ujevnt spor;2013-04-08;2013;;;2013-06-02;2013;56;0,2;UJEVNT SPOR
Dovrebanen;496;496,3;40;Vindskjevhet i spor;2013-04-08;2013;;;2013-06-09;2013;63;0,3;VINDSKJEVHET/PILHØYDE/SPORGEO
Dovrebanen;361,98;362,08;40;Feil i sporveksel;2013-04-08;2013;;;2013-04-14;2013;7;0,2;SPORVEKSEL
Dovrebanen;381,39;381,49;40;Feil i sporveksel;2013-04-08;2013;;;2013-04-14;2013;7;0,2;SPORVEKSEL
Kongsvingerbanen;86,9;87,8;60;Ujevnt spor;2013-04-08;2013;;;2013-06-09;2013;63;0,9;UJEVNT SPOR
Nordlandsbanen;508,15;508,16;60;Ujevnt spor;2013-04-08;2013;;;2013-06-02;2013;56;0,2;UJEVNT SPOR
Nordlandsbanen;699,42;699,5;60;Ujevnt spor;2013-04-08;2013;;;2013-06-02;2013;56;0,2;UJEVNT SPOR
Nordlandsbanen;104,2;104,7;50;Skjevhet;2013-04-08;2013;;;2013-05-05;2013;28;0,5;VINDSKJEVHET/PILHØYDE/SPORGEO
Nordlandsbanen;677,59;678,73;60;Ujevnt spor;2013-04-08;2013;;;2013-05-26;2013;49;1,14;UJEVNT SPOR
Nordlandsbanen;518,03;518,07;10;Telehiv;2013-04-08;2013;;;2013-07-21;2013;105;0,2;TELEHIV
Gjøvikbanen;111,5;112;40;Telehiv;2013-04-08;2013;;;2013-06-02;2013;56;0,5;TELEHIV
Bergensbanen;300,95;301,08;40;Telekul;2013-04-08;2013;;;2013-04-14;2013;7;0,2;TELEHIV
Solørbanen;129,52;129,66;60;Telehiv/ujevnt spor;2013-04-08;2013;;;2013-07-07;2013;91;0,2;TELEHIV
Meråkerbanen;82,2;83,76;40;Telehiv;2013-04-08;2013;;;2013-04-21;2013;14;1,56;TELEHIV
Hovedbanen;61,45;61,55;40;Ujevnt spor;2013-04-08;2013;;;2013-04-21;2013;14;0,2;UJEVNT SPOR
Dovrebanen;113,76;114;80;Ujevnt spor;2013-04-15;2013;;;2013-05-12;2013;28;0,24;UJEVNT SPOR
Dovrebanen;120,7;121;70;Telehiv;2013-04-15;2013;;;2013-05-12;2013;28;0,3;TELEHIV
Dovrebanen;326,53;329,62;40;Ujevnt spor;2013-04-22;2013;;;2013-04-28;2013;7;3,09;UJEVNT SPOR
Dovrebanen;86,5;86,7;70;Ujevnt spor;2013-04-22;2013;;;2013-05-12;2013;21;0,2;UJEVNT SPOR
Dovrebanen;355,53;355,41;40;Sleng i sporet;2013-04-22;2013;;;2013-06-23;2013;63;0,2;SLENG
Kongsvingerbanen;37,28;38,23;40;Ujevnt spor;2013-04-22;2013;;;2013-06-16;2013;56;0,95;UJEVNT SPOR
Nordlandsbanen;277,85;278,5;40;Ustabilt spor;2013-04-22;2013;;;2013-05-12;2013;21;0,65;USTABILT SPOR
Nordlandsbanen;684,06;684,16;40;Ujevnt spor;2013-04-22;2013;;;2013-06-16;2013;56;0,2;UJEVNT SPOR
Nordlandsbanen;146,7;147;60;Telehiv;2013-04-22;2013;;;2013-06-02;2013;42;0,3;TELEHIV
Nordlandsbanen;75,81;76,65;40;Telehiv;2013-04-22;2013;;;2013-05-19;2013;28;0,84;TELEHIV
Nordlandsbanen;60,17;61;40;Telehiv;2013-04-22;2013;;;2013-05-19;2013;28;0,83;TELEHIV
Nordlandsbanen;56,33;56,39;40;Telehiv;2013-04-22;2013;;;2013-05-26;2013;35;0,2;TELEHIV
Bergensbanen;194,41;194,55;40;Ustabilt spor pga brobytte;2013-04-22;2013;;;2013-04-28;2013;7;0,2;ARBEID
Sørlandsbanen;532,359;532,818;40;Innlegging av sporveksel;2013-04-22;2013;;;2013-05-19;2013;28;0,459;ARBEID
Østfoldbanen østre linje;1,5;1,8;40;Drømtorp plo. settes midlertidig ut av bruk;2013-04-22;2013;;;2013-05-05;2013;14;0,3;VEISIKRING
Solørbanen;138,02;138,09;20;Vann i sporet;2013-04-22;2013;;;2013-04-28;2013;7;0,2;VANN/FLOM
Solørbanen;137,33;137,43;40;Skifte av brusviller;2013-04-22;2013;;;2013-04-28;2013;7;0,2;ARBEID
Meråkerbanen;81,2;83,76;30;Telehiv;2013-04-22;2013;;;2013-06-16;2013;56;2,56;TELEHIV
Meråkerbanen;59,22;59,29;60;Vindskjevhet i spor;2013-04-22;2013;;;2013-05-26;2013;35;0,2;VINDSKJEVHET/PILHØYDE/SPORGEO
Hovedbanen;60;61,55;40;Ujevnt spor;2013-04-22;2013;;;2013-05-12;2013;21;1,55;UJEVNT SPOR
Drammenbanen;3,53;3,1;40;Byggearbeider i tunnel;2013-04-22;2013;;;2013-07-21;2013;91;0,43;ARBEID
Drammenbanen;1,87;3,53;40;Byggearbeider i tunnel;2013-04-22;2013;;;2013-07-21;2013;91;1,66;ARBEID
Drammenbanen;3,1;3,26;40;Byggearbeider i tunnel;2013-04-22;2013;;;2013-07-21;2013;91;0,2;ARBEID
Østfoldbanen vestre linje;125,45;125,65;40;Sprekkdannelse i veksel 1 spv-kryss;2013-04-29;2013;;;2013-06-09;2013;42;0,2;SPORVEKSEL
Dovrebanen;235,45;235,85;80;Ujevnt spor;2013-04-29;2013;;;2013-06-16;2013;49;0,4;UJEVNT SPOR
Dovrebanen;326,53;326,63;60;Flom;2013-04-29;2013;;;2013-05-05;2013;7;0,2;VANN/FLOM
Dovrebanen;95,3;95,5;80;Ujevnt spor;2013-04-29;2013;;;2013-05-19;2013;21;0,2;UJEVNT SPOR
Rørosbanen;141,97;142,73;40;Masseutglidning;2013-04-29;2013;;;2013-05-05;2013;7;0,76;UTGLIDNING
Rørosbanen;186,6;187;40;Fare for ras;2013-04-29;2013;;;2013-05-05;2013;7;0,4;RAS
Nordlandsbanen;397,7;397,8;40;Setninger i sporet;2013-04-29;2013;;;2013-07-14;2013;77;0,2;SETNING
Nordlandsbanen;676;676,5;50;Telehiv;2013-04-29;2013;;;2013-05-26;2013;28;0,5;TELEHIV
Nordlandsbanen;179,1;179,2;40;Telehiv;2013-04-29;2013;;;2013-06-02;2013;35;0,2;TELEHIV
Bergensbanen;384,8;386,22;40;Setninger i spor ved kulvert;2013-04-29;2013;;;2013-07-14;2013;77;1,42;SETNING
Sørlandsbanen;134,684;135,11;40;Svillebytte;2013-04-29;2013;;;2013-06-16;2013;49;0,426;ARBEID
Meråkerbanen;75,78;75,82;40;Telehiv;2013-04-29;2013;;;2013-05-19;2013;21;0,2;TELEHIV
Rørosbanen;504,4;505;40;Rasfare;2013-05-06;2013;;;2013-10-13;2013;161;0,6;RAS
Rørosbanen;490,85;490,95;50;Rasfare;2013-05-06;2013;;;2013-06-02;2013;28;0,2;RAS
Rørosbanen;141,99;142,73;80;For kort avstand mellom signal 70 planovergangskilt (V) og signal 57/58, planovergangsignal;2013-05-06;2013;;;2013-05-19;2013;14;0,74;SIGNAL
Sørlandsbanen;525,83;526,5;40;Ustabil mur;2013-05-06;2013;;;2013-12-22;2013;231;0,67;ANNEN UNDERBYGGNING
Raumabanen;444,46;444,48;30;Dårlig sikt ved plo, Solslyng;2013-05-06;2013;;;2013-12-29;2013;238;0,2;SOLSLYNG
Hovedbanen;13,35;13,45;60;Ujevnt spor;2013-05-06;2013;;;2013-06-16;2013;42;0,2;UJEVNT SPOR
Hovedbanen;66,5;66,8;40;Ujevnt spor;2013-05-06;2013;;;2013-05-12;2013;7;0,3;UJEVNT SPOR
Dovrebanen;470,5;472;60;Ujevnt spor;2013-05-13;2013;;;2013-06-16;2013;35;1,5;UJEVNT SPOR
Dovrebanen;534,57;534,67;60;Ujevnt spor;2013-05-13;2013;;;2013-06-30;2013;49;0,2;UJEVNT SPOR
Rørosbanen;454;454,14;20;Ustabilt spor;2013-05-13;2013;;;2013-07-07;2013;56;0,2;USTABILT SPOR
Rørosbanen;421,55;421,6;50;Telehiv;2013-05-13;2013;;;2013-06-23;2013;42;0,2;TELEHIV
Nordlandsbanen;277,85;279,65;40;Ustabilt spor;2013-05-13;2013;;;2013-05-26;2013;14;1,8;USTABILT SPOR
Nordlandsbanen;640,1;640,22;60;Telehiv;2013-05-13;2013;;;2013-06-16;2013;35;0,2;TELEHIV
Nordlandsbanen;83,47;84,3;40;Telehiv;2013-05-13;2013;;;2013-07-07;2013;56;0,83;TELEHIV
Nordlandsbanen;672,6;672,64;50;Sleng i skinnegangen;2013-05-13;2013;;;2013-06-23;2013;42;0,2;SLENG
Bergensbanen;335,56;336,4;40;Fare for personer i spor;2013-05-13;2013;;;2013-11-03;2013;175;0,84;PERSONER I SPOR
Hovedbanen;60;60,3;40;Ujevnt spor;2013-05-13;2013;;;2013-09-15;2013;126;0,3;UJEVNT SPOR
Kongsvingerbanen;28,2;29,8;40;Ujevnt spor;2013-05-20;2013;;;2013-06-16;2013;28;1,6;UJEVNT SPOR
Kongsvingerbanen;58,08;58,93;40;Sporarbeider;2013-05-20;2013;;;2013-06-09;2013;21;0,85;ARBEID
Kongsvingerbanen;58,08;58,93;60;Sporarbeider;2013-05-20;2013;;;2013-06-09;2013;21;0,85;ARBEID
Rørosbanen;356,25;356,35;60;Telehiv/ujevnt spor;2013-05-20;2013;;;2013-06-09;2013;21;0,2;TELEHIV
Rørosbanen;304,42;304,48;40;Telehiv/ujevnt spor;2013-05-20;2013;;;2013-06-09;2013;21;0,2;TELEHIV
Rørosbanen;392,4;392,5;60;Telehiv/ujevnt spor;2013-05-20;2013;;;2013-06-09;2013;21;0,2;TELEHIV
